sample	#rname	startpos	endpos	numreads	covbases	coverage	meandepth	meanbaseq	meanmapq
Solpri1_v1.0	SMEL4.1_09g002570.1.01	1	657	1	69	10.5023	0.105023	23.6	24
Solpri1_v1.0	SMEL4.1_09g000960.1.01	1	519	6	398	76.6859	1.19268	30.8	37.7
Solpri1_v1.0	SMEL4.1_09g000460.1.01	1	1554	10	887	57.0785	0.84749	29.6	30.6
Solpri1_v1.0	H12@DN1054_c2_g1_i3.p1	1	1308	0	0	0	0	0	0
Solpri1_v1.0	H12@DN11013_c0_g1_i2.p1	1	921	0	0	0	0	0	0
Solpri1_v1.0	H12@DN3057_c0_g2_i1.p1	1	444	0	0	0	0	0	0
Solpri1_v1.0	H12@DN44859_c0_g1_i1.p1	1	1368	0	0	0	0	0	0
Solpri1_v1.0	H3@DN13038_c0_g1_i1.p1	1	1179	0	0	0	0	0	0
Solpri1_v1.0	H3@DN14400_c0_g2_i1.p1	1	486	0	0	0	0	0	0
Solpri1_v1.0	H3@DN1729_c0_g1_i55.p3	1	453	0	0	0	0	0	0
Solpri1_v1.0	H3@DN36526_c0_g1_i1.p1	1	1905	0	0	0	0	0	0
Solpri1_v1.0	H5@DN1635_c0_g1_i21.p1	1	681	0	0	0	0	0	0
Solpri1_v1.0	H5@DN2826_c1_g1_i11.p2	1	534	0	0	0	0	0	0
Solpri1_v1.0	H5@DN2973_c0_g1_i2.p1	1	801	0	0	0	0	0	0
Solpri1_v1.0	H5@DN30464_c0_g1_i1.p1	1	1905	0	0	0	0	0	0
Solpri1_v1.0	H5@DN4439_c0_g1_i1.p1	1	1491	0	0	0	0	0	0
Solpri1_v1.0	H5@DN47683_c0_g1_i1.p1	1	339	0	0	0	0	0	0
Solpri1_v1.0	H5@DN998_c0_g1_i6.p2	1	1119	0	0	0	0	0	0
Solpri1_v1.0	H2@DN10606_c0_g1_i1.p2	1	576	0	0	0	0	0	0
Solpri1_v1.0	H2@DN1379_c0_g1_i67.p1	1	1017	0	0	0	0	0	0
Solpri1_v1.0	H2@DN1514_c2_g1_i1.p1	1	903	0	0	0	0	0	0
Solpri1_v1.0	H2@DN185_c1_g1_i7.p1	1	870	0	0	0	0	0	0
Solpri1_v1.0	H2@DN2589_c0_g2_i5.p1	1	606	0	0	0	0	0	0
Solpri1_v1.0	H2@DN27952_c0_g1_i1.p1	1	1605	0	0	0	0	0	0
Solpri1_v1.0	H2@DN2837_c0_g4_i4.p1	1	1149	0	0	0	0	0	0
Solpri1_v1.0	H2@DN3063_c0_g1_i3.p1	1	531	0	0	0	0	0	0
Solpri1_v1.0	H2@DN37135_c0_g1_i2.p1	1	675	0	0	0	0	0	0
Solpri1_v1.0	H2@DN37135_c0_g1_i2.p2	1	333	0	0	0	0	0	0
Solpri1_v1.0	H2@DN3869_c0_g1_i7.p1	1	381	0	0	0	0	0	0
Solpri1_v1.0	H2@DN40234_c0_g1_i2.p2	1	642	0	0	0	0	0	0
Solpri1_v1.0	H2@DN40234_c0_g1_i2.p1	1	702	0	0	0	0	0	0
Solpri1_v1.0	H2@DN44785_c0_g1_i1.p1	1	603	0	0	0	0	0	0
Solpri1_v1.0	H2@DN45012_c0_g1_i1.p1	1	522	0	0	0	0	0	0
Solpri1_v1.0	H2@DN5823_c0_g1_i4.p1	1	1380	0	0	0	0	0	0
Solpri1_v1.0	H2@DN6006_c0_g1_i7.p2	1	411	0	0	0	0	0	0
Solpri1_v1.0	H2@DN6911_c0_g1_i1.p1	1	588	0	0	0	0	0	0
Solpri1_v1.0	H2@DN764_c0_g1_i2.p1	1	567	0	0	0	0	0	0
Solpri1_v1.0	H2@DN7814_c0_g2_i1.p1	1	792	0	0	0	0	0	0
Solpri1_v1.0	H2@DN8277_c0_g1_i1.p1	1	1569	0	0	0	0	0	0
Solpri1_v1.0	H2@DN8336_c0_g1_i1.p1	1	1098	0	0	0	0	0	0
Solpri1_v1.0	H2@DN8433_c0_g1_i15.p2	1	498	0	0	0	0	0	0
Solpri1_v1.0	H2@DN9322_c0_g1_i2.p1	1	930	0	0	0	0	0	0
Solpri1_v1.0	H2@DN9368_c0_g1_i3.p1	1	402	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g032910.1.01	1	858	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g027250.1.01	1	1506	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_10g004790.1.01	1	567	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_12g003170.1.01	1	567	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_12g015260.1.01	1	579	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_12g017040.1.01	1	180	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_02g016370.1.01	1	387	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_03g013450.1.01	1	681	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_04g009000.1.01	1	549	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_04g017490.1.01	1	1572	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_06g027290.1.01	1	297	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_06g027790.1.01	1	297	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_07g015470.1.01	1	387	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_08g012280.1.01	1	516	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_08g010540.1.01	1	540	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_08g008140.1.01	1	1323	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_08g002110.1.01	1	762	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_09g015910.1.01	1	960	0	0	0	0	0	0
Solpri1_v1.0	H12@DN39000_c0_g1_i1.p5	1	393	0	0	0	0	0	0
Solpri1_v1.0	H12@DN55120_c0_g1_i1.p1	1	321	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g034640.1.01	1	1134	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_02g022150.1.01	1	582	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_03g010470.1.01	1	813	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_05g000400.1.01	1	1119	0	0	0	0	0	0
Solpri1_v1.0	H5@DN22802_c0_g1_i1.p1	1	441	0	0	0	0	0	0
Solpri1_v1.0	H5@DN25690_c0_g1_i1.p1	1	348	0	0	0	0	0	0
Solpri1_v1.0	H5@DN34831_c0_g1_i1.p1	1	414	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g028300.1.01	1	309	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_12g017260.1.01	1	531	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_12g018140.1.01	1	564	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_04g019500.1.01	1	432	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_06g010960.1.01	1	195	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_06g026770.1.01	1	501	0	0	0	0	0	0
Solpri1_v1.0	H2@DN274_c0_g1_i1.p1	1	552	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g022720.1.01	1	489	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_05g012660.1.01	1	555	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_08g014970.1.01	1	744	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_09g006190.1.01	1	441	0	0	0	0	0	0
Solpri1_v1.0	H2@DN5936_c0_g1_i2.p2	1	309	0	0	0	0	0	0
Solpri1_v1.0	H2@DN5936_c0_g1_i2.p1	1	564	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g026970.1.01	1	321	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g026120.1.01	1	750	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g022730.1.01	1	1983	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g016440.1.01	1	435	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g005800.1.01	1	939	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_01g005790.1.01	1	1020	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_10g021230.1.01	1	570	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_11g015300.1.01	1	645	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_02g028720.1.01	1	279	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_02g006230.1.01	1	273	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_02g002580.1.01	1	318	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_04g003340.1.01	1	705	0	0	0	0	0	0
Solpri1_v1.0	SMEL4.1_09g014720.1.01	1	2094	0	0	0	0	0	0
Solqui2_v1.0	H12@DN1656_c0_g2_i1.p1	1	795	4	360	45.283	0.587421	28.2	19
Solqui2_v1.0	H12@DN18954_c0_g1_i6.p1	1	2478	2	298	12.0258	0.120258	24.5	11
Solqui2_v1.0	H12@DN29382_c0_g1_i1.p1	1	432	1	82	18.9815	0.189815	32.2	28
Solqui2_v1.0	H12@DN44859_c0_g1_i1.p1	1	1368	2	114	8.33333	0.11769	28.3	2
Solqui2_v1.0	H12@DN48600_c0_g1_i1.p1	1	1053	2	82	7.78727	0.128205	30.9	25
Solqui2_v1.0	H12@DN762_c0_g1_i1.p2	1	426	1	86	20.1878	0.201878	27.5	24
Solqui2_v1.0	H3@DN13038_c0_g1_i1.p1	1	1179	3	225	19.084	0.19084	30.2	26
Solqui2_v1.0	H3@DN14400_c0_g2_i1.p1	1	486	2	92	18.93	0.261317	25.5	2
Solqui2_v1.0	H3@DN2397_c0_g1_i2.p1	1	807	1	73	9.04585	0.0904585	27.5	24
Solqui2_v1.0	H3@DN36526_c0_g1_i1.p1	1	1905	2	299	15.6955	0.156955	28	1
Solqui2_v1.0	H3@DN3668_c0_g1_i2.p1	1	1050	1	104	9.90476	0.0990476	31.8	36
Solqui2_v1.0	H3@DN8649_c0_g1_i3.p1	1	597	1	136	22.7806	0.227806	31.3	1
Solqui2_v1.0	H3@DN8735_c0_g1_i1.p1	1	1089	2	68	6.24426	0.0927456	27.7	22
Solqui2_v1.0	H5@DN1554_c0_g1_i16.p1	1	1272	3	169	13.2862	0.163522	27.7	26
Solqui2_v1.0	H5@DN1635_c0_g1_i21.p1	1	681	3	336	49.3392	0.575624	30.3	11.7
Solqui2_v1.0	H5@DN18808_c0_g1_i1.p1	1	303	4	268	88.4488	1.39934	27.5	30
Solqui2_v1.0	H5@DN1887_c0_g1_i5.p2	1	897	2	113	12.5975	0.219621	28.1	14
Solqui2_v1.0	H5@DN2792_c0_g1_i7.p1	1	2076	4	278	13.3911	0.179672	27.8	5.5
Solqui2_v1.0	H5@DN2826_c1_g1_i11.p2	1	534	2	184	34.4569	0.344569	28	8
Solqui2_v1.0	H5@DN2973_c0_g1_i2.p1	1	801	2	140	17.4782	0.307116	30.9	11
Solqui2_v1.0	H5@DN30464_c0_g1_i1.p1	1	1905	2	232	12.1785	0.121785	27.6	1
Solqui2_v1.0	H5@DN3185_c1_g1_i2.p1	1	651	2	83	12.7496	0.127496	27	2
Solqui2_v1.0	H5@DN34709_c0_g1_i1.p1	1	1083	4	235	21.699	0.21976	30.3	23
Solqui2_v1.0	H5@DN4439_c0_g1_i1.p1	1	1491	7	578	38.7659	0.550637	27.8	7.14
Solqui2_v1.0	H5@DN706_c2_g1_i2.p1	1	936	52	98	10.4701	2.42308	28.2	13
Solqui2_v1.0	H5@DN7265_c1_g2_i4.p1	1	1707	2	152	8.90451	0.16403	27.1	17
Solqui2_v1.0	H5@DN7690_c0_g1_i3.p1	1	1092	1	126	11.5385	0.115385	29	42
Solqui2_v1.0	H5@DN9607_c0_g1_i1.p1	1	987	5	388	39.311	0.514691	27.1	37.2
Solqui2_v1.0	H5@DN998_c0_g1_i6.p2	1	1119	4	273	24.3968	0.341376	26.4	5.5
Solqui2_v1.0	H2@DN10197_c0_g3_i1.p1	1	3012	1	75	2.49004	0.0249004	28.6	2
Solqui2_v1.0	H2@DN10490_c0_g1_i1.p1	1	672	1	59	8.77976	0.0877976	27.1	0
Solqui2_v1.0	H2@DN10606_c0_g1_i1.p2	1	576	2	126	21.875	0.305556	28.6	22
Solqui2_v1.0	H2@DN1217_c0_g1_i4.p1	1	1644	2	177	10.7664	0.107664	30.7	6.5
Solqui2_v1.0	H2@DN1267_c0_g1_i4.p1	1	1452	3	296	20.3857	0.203857	29	34
Solqui2_v1.0	H2@DN1592_c0_g1_i2.p1	1	366	2	104	28.4153	0.428962	28.6	2
Solqui2_v1.0	H2@DN16296_c0_g1_i2.p1	1	885	5	300	33.8983	0.679096	29	15.8
Solqui2_v1.0	H2@DN185_c1_g1_i7.p1	1	870	2	94	10.8046	0.128736	31.2	2
Solqui2_v1.0	H2@DN1928_c0_g1_i6.p1	1	768	1	33	4.29688	0.0429688	27.8	22
Solqui2_v1.0	H2@DN2444_c0_g1_i28.p1	1	1401	3	210	14.9893	0.149893	29.9	0
Solqui2_v1.0	H2@DN2589_c0_g2_i5.p1	1	606	2	176	29.0429	0.483498	24.5	11
Solqui2_v1.0	H2@DN2837_c0_g4_i4.p1	1	1149	3	308	26.8059	0.371628	30.9	11
Solqui2_v1.0	H2@DN2945_c0_g2_i19.p1	1	1038	6	693	66.763	0.732177	31.6	37.3
Solqui2_v1.0	H2@DN3144_c0_g1_i3.p1	1	1605	10	891	55.514	0.669782	27.4	34.2
Solqui2_v1.0	H2@DN3380_c0_g2_i2.p1	1	2445	4	289	11.82	0.168507	28.2	1.5
Solqui2_v1.0	H2@DN34742_c0_g1_i1.p1	1	4659	13	1403	30.1138	0.418545	29.2	44
Solqui2_v1.0	H2@DN3508_c0_g1_i10.p1	1	582	2	215	36.9416	0.372852	32.7	36
Solqui2_v1.0	H2@DN35161_c0_g1_i1.p1	1	999	4	440	44.044	0.461461	27.2	38.5
Solqui2_v1.0	H2@DN3543_c0_g1_i1.p1	1	2478	3	191	7.70783	0.0924132	27.1	1.33
Solqui2_v1.0	H2@DN361_c0_g3_i1.p1	1	885	5	409	46.2147	0.668927	25.6	37.6
Solqui2_v1.0	H2@DN37135_c0_g1_i2.p1	1	675	3	266	39.4074	0.475556	31.5	10
Solqui2_v1.0	H2@DN3948_c0_g1_i1.p2	1	516	1	97	18.7984	0.187984	35.6	36
Solqui2_v1.0	H2@DN44785_c0_g1_i1.p1	1	603	1	42	6.96517	0.0696517	26.5	0
Solqui2_v1.0	H2@DN4698_c0_g2_i2.p1	1	666	2	224	33.6336	0.340841	26.9	41
Solqui2_v1.0	H2@DN4809_c0_g1_i2.p1	1	573	2	160	27.9232	0.279232	29.8	2
Solqui2_v1.0	H2@DN49968_c0_g1_i1.p1	1	837	1	100	11.9474	0.119474	32.7	36
Solqui2_v1.0	H2@DN5750_c0_g1_i10.p1	1	1347	1	41	3.0438	0.030438	30.2	0
Solqui2_v1.0	H2@DN5823_c0_g1_i4.p1	1	1380	4	159	11.5217	0.195652	30	0.25
Solqui2_v1.0	H2@DN6006_c0_g1_i7.p2	1	411	2	192	46.7153	0.467153	25.8	11
Solqui2_v1.0	H2@DN6006_c0_g1_i7.p1	1	1260	3	280	22.2222	0.25	25.1	5
Solqui2_v1.0	H2@DN6574_c0_g1_i1.p1	1	960	3	299	31.1458	0.369792	28.1	38.7
Solqui2_v1.0	H2@DN6911_c0_g1_i1.p1	1	588	1	94	15.9864	0.159864	29	28
Solqui2_v1.0	H2@DN6990_c0_g1_i10.p1	1	1404	2	117	8.33333	0.133903	30.8	6.5
Solqui2_v1.0	H2@DN764_c0_g1_i2.p1	1	567	2	262	46.2081	0.462081	29.4	11
Solqui2_v1.0	H2@DN776_c0_g1_i2.p1	1	1008	1	105	10.4167	0.104167	26.9	36
Solqui2_v1.0	H2@DN7814_c0_g2_i1.p1	1	792	2	189	23.8636	0.244949	27.5	2
Solqui2_v1.0	H2@DN8277_c0_g1_i1.p1	1	1569	1	57	3.63289	0.0363289	32.3	22
Solqui2_v1.0	H2@DN8328_c0_g1_i8.p1	1	759	2	158	20.8169	0.27668	26.1	36
Solqui2_v1.0	H2@DN8433_c0_g1_i15.p2	1	498	1	150	30.1205	0.301205	31.8	44
Solqui2_v1.0	H2@DN9560_c0_g1_i1.p1	1	3012	1	37	1.22842	0.0122842	25.1	22
Solqui2_v1.0	H2@DN98_c1_g2_i1.p1	1	1353	1	66	4.87805	0.0487805	31	22
Solqui2_v1.0	SMEL4.1_00g000890.1.01	1	648	1	88	13.5802	0.135802	30.2	28
Solqui2_v1.0	SMEL4.1_00g005210.1.01	1	1524	2	283	18.5696	0.196194	30.9	11
Solqui2_v1.0	SMEL4.1_00g005390.1.01	1	828	1	127	15.3382	0.153382	29.1	41
Solqui2_v1.0	SMEL4.1_01g039620.1.01	1	585	2	173	29.5726	0.352137	32.6	36
Solqui2_v1.0	SMEL4.1_01g034590.1.01	1	1041	4	141	13.5447	0.290106	24.6	23
Solqui2_v1.0	SMEL4.1_01g032570.1.01	1	1521	4	384	25.2465	0.252465	28.9	32
Solqui2_v1.0	SMEL4.1_01g030340.1.01	1	1140	1	53	4.64912	0.0464912	24.2	0
Solqui2_v1.0	SMEL4.1_01g029520.1.01	1	3336	13	949	28.4472	0.445743	28.1	38
Solqui2_v1.0	SMEL4.1_01g028200.1.01	1	366	2	229	62.5683	0.625683	27	2
Solqui2_v1.0	SMEL4.1_01g026000.1.01	1	1416	3	381	26.9068	0.269068	30.1	40
Solqui2_v1.0	SMEL4.1_01g025900.1.01	1	1986	6	439	22.1047	0.288016	29.8	30
Solqui2_v1.0	SMEL4.1_01g023200.1.01	1	1371	4	251	18.3078	0.184537	28.7	1.5
Solqui2_v1.0	SMEL4.1_01g021320.1.01	1	777	1	90	11.583	0.11583	27.9	24
Solqui2_v1.0	SMEL4.1_01g020970.1.01	1	690	5	382	55.3623	0.665217	29.2	30
Solqui2_v1.0	SMEL4.1_01g020240.1.01	1	1194	2	141	11.809	0.236181	32	44
Solqui2_v1.0	SMEL4.1_01g019050.1.01	1	1572	3	166	10.5598	0.203562	23.9	36.7
Solqui2_v1.0	SMEL4.1_01g012230.1.01	1	1449	2	147	10.1449	0.101449	23.4	24
Solqui2_v1.0	SMEL4.1_01g010710.1.01	1	426	6	378	88.7324	1.56808	31.9	34.3
Solqui2_v1.0	SMEL4.1_01g006930.1.01	1	2526	6	417	16.5083	0.186065	29.1	17.3
Solqui2_v1.0	SMEL4.1_01g002950.1.01	1	1161	4	373	32.1275	0.347115	27.2	24
Solqui2_v1.0	SMEL4.1_01g002310.1.01	1	942	2	117	12.4204	0.124204	28.2	22
Solqui2_v1.0	SMEL4.1_01g000710.1.01	1	1149	4	346	30.1131	0.327241	30.1	25
Solqui2_v1.0	SMEL4.1_10g023130.1.01	1	1257	3	171	13.6038	0.169451	28	28.3
Solqui2_v1.0	SMEL4.1_10g022170.1.01	1	684	3	128	18.7135	0.25	32	24
Solqui2_v1.0	SMEL4.1_10g021590.1.01	1	648	1	59	9.10494	0.0910494	24.6	22
Solqui2_v1.0	SMEL4.1_10g016570.1.01	1	594	1	150	25.2525	0.252525	27.1	41
Solqui2_v1.0	SMEL4.1_10g013020.1.01	1	2127	7	458	21.5327	0.334274	28.2	29.1
Solqui2_v1.0	SMEL4.1_10g010020.1.01	1	1317	5	554	42.0653	0.43508	28.4	35.6
Solqui2_v1.0	SMEL4.1_10g006410.1.01	1	1470	1	43	2.92517	0.0292517	23.1	22
Solqui2_v1.0	SMEL4.1_10g003880.1.01	1	1056	3	346	32.7652	0.337121	30.2	16.7
Solqui2_v1.0	SMEL4.1_10g001450.1.01	1	672	1	125	18.6012	0.186012	29	22
Solqui2_v1.0	SMEL4.1_10g001190.1.01	1	1524	5	277	18.1759	0.194226	29.8	14
Solqui2_v1.0	SMEL4.1_11g026100.1.01	1	1527	9	270	17.6817	0.396202	27.6	24.6
Solqui2_v1.0	SMEL4.1_11g025670.1.01	1	738	4	404	54.7425	0.731707	27.9	41
Solqui2_v1.0	SMEL4.1_11g023340.1.01	1	633	2	174	27.4882	0.473934	25.3	44
Solqui2_v1.0	SMEL4.1_11g022680.1.01	1	1743	8	550	31.5548	0.552496	25.8	37.2
Solqui2_v1.0	SMEL4.1_11g022340.1.01	1	1419	2	93	6.55391	0.112755	27.7	16
Solqui2_v1.0	SMEL4.1_11g014190.1.01	1	1185	5	493	41.6034	0.522363	30.9	34.4
Solqui2_v1.0	SMEL4.1_11g012010.1.01	1	741	5	244	32.9285	0.480432	29.7	27.6
Solqui2_v1.0	SMEL4.1_11g005780.1.01	1	1095	2	151	13.79	0.1379	30.7	23
Solqui2_v1.0	SMEL4.1_11g002050.1.01	1	828	3	259	31.2802	0.414251	29.5	36.7
Solqui2_v1.0	SMEL4.1_11g001480.1.01	1	888	6	686	77.2523	0.818694	28.1	35.3
Solqui2_v1.0	SMEL4.1_12g000440.1.01	1	582	2	80	13.7457	0.274914	26.6	24
Solqui2_v1.0	SMEL4.1_12g002860.1.01	1	1101	3	179	16.2579	0.163488	30.5	22
Solqui2_v1.0	SMEL4.1_12g003170.1.01	1	567	2	131	23.1041	0.296296	31.7	2
Solqui2_v1.0	SMEL4.1_12g009010.1.01	1	1848	2	234	12.6623	0.160714	34.1	42
Solqui2_v1.0	SMEL4.1_12g011760.1.01	1	2424	1	78	3.21782	0.0321782	28.4	24
Solqui2_v1.0	SMEL4.1_12g015490.1.01	1	996	1	49	4.91968	0.0491968	29.2	0
Solqui2_v1.0	SMEL4.1_12g017050.1.01	1	789	5	179	22.6869	0.52218	29.3	30
Solqui2_v1.0	SMEL4.1_12g017340.1.01	1	1479	5	297	20.0811	0.321163	30.4	32.6
Solqui2_v1.0	SMEL4.1_02g028600.1.01	1	4449	16	1022	22.9715	0.333109	29.5	14.1
Solqui2_v1.0	SMEL4.1_02g026510.1.01	1	1404	6	378	26.9231	0.413818	28.5	33.7
Solqui2_v1.0	SMEL4.1_02g023950.1.01	1	1299	6	335	25.7891	0.384911	29.2	26.7
Solqui2_v1.0	SMEL4.1_02g021700.1.01	1	2094	6	462	22.063	0.283668	32.5	34
Solqui2_v1.0	SMEL4.1_02g016370.1.01	1	387	1	60	15.5039	0.155039	28.9	22
Solqui2_v1.0	SMEL4.1_02g014830.1.01	1	378	1	96	25.3968	0.253968	28.2	36
Solqui2_v1.0	SMEL4.1_02g012880.1.01	1	1152	2	300	26.0417	0.260417	26.2	44
Solqui2_v1.0	SMEL4.1_02g012710.1.01	1	1209	1	123	10.1737	0.101737	26	41
Solqui2_v1.0	SMEL4.1_02g012700.1.01	1	789	2	253	32.0659	0.380228	25.8	11
Solqui2_v1.0	SMEL4.1_02g011900.1.01	1	1344	23	288	21.4286	1.67039	28.3	30.3
Solqui2_v1.0	SMEL4.1_02g000910.1.01	1	1974	1	138	6.99088	0.0699088	30.7	42
Solqui2_v1.0	SMEL4.1_03g034360.1.01	1	1104	2	75	6.79348	0.13587	30	0
Solqui2_v1.0	SMEL4.1_03g030670.1.01	1	1119	4	362	32.3503	0.447721	29.1	35
Solqui2_v1.0	SMEL4.1_03g028740.1.01	1	1440	9	860	59.7222	0.654167	29.8	32.2
Solqui2_v1.0	SMEL4.1_03g028220.1.01	1	3141	2	141	4.48902	0.0448902	29.8	5.5
Solqui2_v1.0	SMEL4.1_03g026370.1.01	1	546	2	170	31.1355	0.311355	28	25
Solqui2_v1.0	SMEL4.1_03g024710.1.01	1	1152	1	102	8.85417	0.0885417	34.5	2
Solqui2_v1.0	SMEL4.1_03g022500.1.01	1	2133	5	263	12.3301	0.22316	28	34.4
Solqui2_v1.0	SMEL4.1_03g020280.1.01	1	768	8	406	52.8646	0.765625	29.9	27
Solqui2_v1.0	SMEL4.1_03g018160.1.01	1	1305	2	296	22.682	0.22682	29.7	42
Solqui2_v1.0	SMEL4.1_03g013450.1.01	1	681	3	275	40.3818	0.500734	28	37.3
Solqui2_v1.0	SMEL4.1_04g003420.1.01	1	1614	2	100	6.19579	0.120198	28.7	28
Solqui2_v1.0	SMEL4.1_04g005310.1.01	1	852	5	272	31.9249	0.518779	30.2	26.4
Solqui2_v1.0	SMEL4.1_04g007010.1.01	1	774	2	129	16.6667	0.166667	26.6	22
Solqui2_v1.0	SMEL4.1_04g009000.1.01	1	549	2	100	18.2149	0.218579	34.7	22
Solqui2_v1.0	SMEL4.1_04g013060.1.01	1	1470	3	233	15.8503	0.191156	30	5
Solqui2_v1.0	SMEL4.1_04g015730.1.01	1	2247	9	846	37.6502	0.481531	28.1	28.7
Solqui2_v1.0	SMEL4.1_04g016770.1.01	1	1284	1	113	8.80062	0.0880062	29.9	41
Solqui2_v1.0	SMEL4.1_04g017490.1.01	1	1572	4	264	16.7939	0.225827	26	29
Solqui2_v1.0	SMEL4.1_04g018730.1.01	1	2445	4	404	16.5235	0.170552	26.7	8.25
Solqui2_v1.0	SMEL4.1_04g022050.1.01	1	2685	7	686	25.5493	0.324395	30.3	36.6
Solqui2_v1.0	SMEL4.1_05g018940.1.01	1	1116	1	117	10.4839	0.104839	32.7	14
Solqui2_v1.0	SMEL4.1_05g020090.1.01	1	645	2	84	13.0233	0.137984	29.8	0
Solqui2_v1.0	SMEL4.1_05g020140.1.01	1	1062	1	89	8.38041	0.0838041	33.4	28
Solqui2_v1.0	SMEL4.1_05g021330.1.01	1	993	2	236	23.7664	0.241692	26.8	36
Solqui2_v1.0	SMEL4.1_05g023750.1.01	1	903	2	96	10.6312	0.212625	29.1	36
Solqui2_v1.0	SMEL4.1_06g001190.1.01	1	2481	1	150	6.04595	0.0604595	28	11
Solqui2_v1.0	SMEL4.1_06g008710.1.01	1	3039	8	561	18.46	0.189865	28.8	25.5
Solqui2_v1.0	SMEL4.1_06g011580.1.01	1	1767	2	125	7.07414	0.0939445	29.7	24
Solqui2_v1.0	SMEL4.1_06g011820.1.01	1	1740	5	440	25.2874	0.292529	29.2	31.2
Solqui2_v1.0	SMEL4.1_06g025130.1.01	1	1197	4	271	22.6399	0.348371	29.5	6.5
Solqui2_v1.0	SMEL4.1_06g029600.1.01	1	2091	5	360	17.2166	0.219512	28	22.8
Solqui2_v1.0	SMEL4.1_07g001260.1.01	1	1113	4	218	19.5867	0.261456	29	7.5
Solqui2_v1.0	SMEL4.1_07g004150.1.01	1	1569	2	300	19.1205	0.191205	24.9	44
Solqui2_v1.0	SMEL4.1_07g018930.1.01	1	1602	3	132	8.2397	0.120474	28.2	23.3
Solqui2_v1.0	SMEL4.1_07g021270.1.01	1	2532	3	409	16.1532	0.161532	26	43
Solqui2_v1.0	SMEL4.1_07g023250.1.01	1	1311	4	289	22.0442	0.258581	29.3	25
Solqui2_v1.0	SMEL4.1_07g024260.1.01	1	627	3	113	18.0223	0.38437	28.9	28.3
Solqui2_v1.0	SMEL4.1_08g026820.1.01	1	465	2	125	26.8817	0.376344	25.7	24
Solqui2_v1.0	SMEL4.1_08g026210.1.01	1	1413	8	462	32.6964	0.523001	26.2	9.25
Solqui2_v1.0	SMEL4.1_08g020760.1.01	1	1374	3	250	18.1951	0.223435	30.4	30
Solqui2_v1.0	SMEL4.1_08g018640.1.01	1	2076	7	523	25.1927	0.445568	25.5	34.9
Solqui2_v1.0	SMEL4.1_08g013340.1.01	1	720	3	129	17.9167	0.276389	28.1	22
Solqui2_v1.0	SMEL4.1_08g012940.1.01	1	1446	6	591	40.8714	0.603043	30.3	38
Solqui2_v1.0	SMEL4.1_08g008050.1.01	1	1104	3	273	24.7283	0.319746	26.3	34.7
Solqui2_v1.0	SMEL4.1_08g003150.1.01	1	699	3	308	44.0629	0.639485	28.7	42.7
