id_comp,names,mol_weight,formula,n_heavy_atom,n_arom_heavy_atom,csp3,n_rotate_bond,n_hbond_acceptors,n_hbond_donors,molar_refrac,tpsa,ilogp,xlogp3,wlogp,mlogp,silicosit,consensus_log,esol_logs,esol_solub_mg,esol_solub_mol,esol_class,ali_logs,ali_solub_mg,ali_solub_mol,ali_class,silicosit_logs,silicosit_solub_mg,silicosit_solub_mol,silicosit_class,gi_absorp,bbb_permeant,pgp_substrate,cyp1a2,cyp2c19,cyp2c9,cyp2d6,cyp3a4,logkp,lipinski,ghose,veber,egan,muegge,bioavail
2270,"Brugine",273.41,C12H19NO2S2,17,0,0.92,3,3,0,76.73,80.14,2.85,2.21,1.93,1.88,1.83,2.14,-2.73,0.51,0.00186,Soluble,-3.53,0.0812,0.000297,Soluble,-1.36,11.9,0.0436,Soluble,High,No,No,No,No,No,No,No,-6.4,0,0,0,0,0,0.55
2271,"Calystegin A3; Calystegine A3",159.18,C7H13NO3,11,0,1,0,4,4,41.78,72.72,0.7,-1.46,-1.83,-0.76,-0.7,-0.81,0.09,197,1.24,Highly soluble,0.44,435,2.73,Highly soluble,0.57,590,3.71,Soluble,High,No,Yes,No,No,No,No,No,-8.31,0,2,0,0,1,0.55
2272,"Cinnamoylcocaine",329.39,C19H23NO4,24,6,0.47,6,5,0,94.56,55.84,3.55,2.73,1.78,2.3,2.21,2.51,-3.39,0.134,0.000406,Soluble,-3.56,0.0914,0.000277,Soluble,-2.97,0.355,0.00108,Soluble,High,Yes,No,Yes,No,No,No,No,-6.37,0,0,0,0,0,0.55
2273,"Cochlearine",261.32,C15H19NO3,19,6,0.53,3,4,1,75.98,49.77,2.66,2.63,1.79,2.06,1.59,2.15,-3.15,0.184,0.000703,Soluble,-3.33,0.123,0.000473,Soluble,-2.48,0.855,0.00327,Soluble,High,Yes,No,No,No,No,Yes,No,-6.03,0,0,0,0,0,0.55
2274,"Convolamine",305.37,C17H23NO4,22,6,0.59,5,5,0,86.94,48,3.49,3.15,2.1,1.99,2.15,2.58,-3.59,0.0786,0.000257,Soluble,-3.83,0.0454,0.000149,Soluble,-3.3,0.153,0.000501,Soluble,High,Yes,No,No,No,No,Yes,No,-5.93,0,0,0,0,0,0.55
2275,"Convolvine",291.34,C16H21NO4,21,6,0.56,5,5,1,82.04,56.79,3.13,2.68,1.76,1.75,2.21,2.31,-3.22,0.177,0.000608,Soluble,-3.52,0.087,0.000299,Soluble,-3.63,0.0677,0.000232,Soluble,High,Yes,No,No,No,No,Yes,No,-6.17,0,0,0,0,0,0.55
2276,"Darlingine",219.28,C13H17NO2,16,6,0.62,0,3,0,66.65,33.45,2.73,1.35,1.24,1.05,2.79,1.83,-2.33,1.03,0.0047,Soluble,-1.65,4.86,0.0222,Very soluble,-3.36,0.0955,0.000436,Soluble,High,Yes,No,No,No,No,Yes,No,-6.68,0,0,0,0,0,0.55
2277,"Ecgonine",185.22,C9H15NO3,13,0,0.89,1,4,2,50.89,60.77,1.48,-1.8,-0.47,0.15,-0.48,-0.22,0.21,302,1.63,Highly soluble,1.04,2030,11,Highly soluble,0.58,704,3.8,Soluble,High,No,No,No,No,No,No,No,-8.71,0,1,0,0,1,0.55
2278,"Knightinol",289.37,C17H23NO3,21,6,0.59,4,4,1,84.51,49.77,2.24,2.07,1.43,2.02,1.75,1.9,-2.89,0.377,0.0013,Soluble,-2.74,0.521,0.0018,Soluble,-2.68,0.603,0.00208,Soluble,High,Yes,No,No,No,No,Yes,No,-6.6,0,0,0,0,0,0.55
2279,"Littorine",289.37,C17H23NO3,21,6,0.59,5,4,1,84.51,49.77,2.95,2.67,1.38,2.02,2.03,2.21,-3.2,0.184,0.000634,Soluble,-3.37,0.124,0.00043,Soluble,-2.93,0.341,0.00118,Soluble,High,Yes,No,No,No,No,Yes,No,-6.17,0,0,0,0,0,0.55
2280,"Meteloidine",255.31,C13H21NO4,18,0,0.77,3,5,2,70.32,70,2.36,0.58,-0.32,0.36,-0.1,0.58,-1.59,6.56,0.0257,Very soluble,-1.62,6.08,0.0238,Very soluble,0.2,406,1.59,Soluble,High,No,No,No,No,No,No,No,-7.45,0,0,0,0,0,0.55
2281,"Norhyoscyamine",275.34,C16H21NO3,20,6,0.56,5,4,2,79.61,58.56,2.75,1.36,1.21,1.78,2.1,1.84,-2.3,1.39,0.00506,Soluble,-2.19,1.77,0.00642,Soluble,-3.26,0.15,0.000546,Soluble,High,Yes,No,No,No,No,Yes,No,-7.01,0,0,0,0,0,0.55
2282,"Phyllalbine",291.34,C16H21NO4,21,6,0.56,4,5,1,82.47,59,3.18,2.97,1.8,1.75,1.62,2.26,-3.46,0.0999,0.000343,Soluble,-3.87,0.0391,0.000134,Soluble,-2.6,0.727,0.00249,Soluble,High,Yes,No,No,No,No,Yes,No,-5.97,0,0,0,0,0,0.55
2283,"Physoperuvine",141.21,C8H15NO,10,0,1,0,2,1,44.35,23.47,1.78,0.96,0.57,1.31,1,1.12,-1.32,6.75,0.0478,Very soluble,-1.04,12.9,0.0911,Very soluble,-0.7,28.2,0.2,Soluble,High,No,No,No,No,No,No,No,-6.48,0,1,0,0,1,0.55
2284,"Pseudopelletierine",153.22,C9H15NO,11,0,0.89,0,2,0,48.16,20.31,1.93,0.7,0.82,1.07,1.44,1.19,-1.23,9,0.0588,Very soluble,-0.7,30.3,0.198,Very soluble,-1.23,8.96,0.0585,Soluble,High,Yes,No,No,No,No,No,No,-6.74,0,1,0,0,1,0.55
2285,"Scopoline",155.19,C8H13NO2,11,0,1,0,3,1,43.29,32.7,1.81,-0.2,-0.79,0.02,-0.15,0.14,-0.68,32.7,0.211,Very soluble,-0.03,145,0.932,Very soluble,0.47,454,2.92,Soluble,Low,No,No,No,No,No,No,No,-7.39,0,2,0,0,1,0.55
2286,"Strobamine; Cyclohepta(6)pyran-5,8-imin-4(5H)-one, 2,3,6,7,8,9-hexahydro-10-methyl-2-phenyl-,(2alpha,5beta,8beta)-(+)-",269.34,C17H19NO2,20,6,0.47,1,3,0,80.76,29.54,2.86,1.96,2.13,1.97,2.65,2.32,-2.9,0.339,0.00126,Soluble,-2.21,1.68,0.00623,Soluble,-3.8,0.0429,0.000159,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.55,0,0,0,0,0,0.56
2287,"Tigloidine",223.31,C13H21NO2,16,0,0.77,3,3,0,68,29.54,3.09,2.53,1.74,2.04,1.66,2.21,-2.62,0.535,0.0024,Soluble,-2.8,0.356,0.0016,Soluble,-1.41,8.65,0.0387,Soluble,High,Yes,No,No,No,No,No,No,-5.87,0,0,0,0,0,0.55
2288,"Valeroidine",241.33,C13H23NO3,17,0,0.92,4,4,1,69.63,49.77,2.46,1.62,0.79,1.3,0.94,1.42,-2.09,1.95,0.00808,Soluble,-2.28,1.27,0.00528,Soluble,-0.97,25.9,0.107,Soluble,High,Yes,No,No,No,No,No,No,-6.62,0,0,0,0,0,0.55
2313,"Cabucine",382.45,C22H26N2O4,28,9,0.5,3,5,1,109.96,63.79,3.41,2.72,2.48,1.8,2.83,2.65,-3.96,0.0415,0.000108,Soluble,-3.71,0.074,0.000193,Soluble,-4.49,0.0125,3.27e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-6.7,0,0,0,0,0,0.56
2318,"(+)-Atherospermoline",594.7,C36H38N2O6,44,24,0.33,2,8,2,177.14,83.86,4.72,6.01,5.15,3.37,4.95,4.84,-7.59,1.55e-05,2.6e-08,Poorly soluble,-7.55,1.68e-05,2.83e-08,Poorly soluble,-9.44,2.17e-07,3.66e-10,Poorly soluble,High,No,No,No,No,No,No,No,-5.66,1,3,0,0,1,0.55
2319,"Demecolcine; Colcemid",371.43,C21H25NO5,27,13,0.38,5,6,1,104.35,66.02,3.41,1.37,2.63,1.27,3.95,2.53,-3.03,0.345,0.000928,Soluble,-2.36,1.62,0.00437,Soluble,-6.73,6.87e-05,1.85e-07,Poorly soluble,High,Yes,Yes,No,No,No,Yes,Yes,-7.59,0,0,0,0,0,0.55
2325,"(-)-Anabasine",162.23,C10H14N2,12,6,0.5,1,2,1,53.03,24.92,2.01,0.97,1.19,1.17,2.26,1.52,-1.76,2.81,0.0173,Very soluble,-1.08,13.5,0.083,Very soluble,-3.22,0.0971,0.000598,Soluble,High,Yes,No,No,No,No,No,No,-6.6,0,0,0,0,1,0.55
2326,"D-(-)-Anaferine; (-)-Anaferine",224.34,C13H24N2O,16,0,0.92,4,3,2,74.01,41.13,2.77,0.78,0.86,1.34,2.44,1.64,-1.46,7.81,0.0348,Very soluble,-1.22,13.4,0.0597,Very soluble,-3.06,0.194,0.000863,Soluble,High,Yes,Yes,No,No,No,No,No,-7.11,0,0,0,0,0,0.55
2327,"(-)-Hygrine",141.21,C8H15NO,10,0,0.88,2,2,0,45.47,20.31,2.09,0.47,0.68,0.76,1.29,1.06,-0.88,18.6,0.132,Very soluble,-0.47,48.4,0.342,Very soluble,-1.2,8.97,0.0635,Soluble,High,No,No,No,No,No,No,No,-6.83,0,1,0,0,1,0.55
2328,"(+)-Nornicotine",148.2,C9H12N2,11,6,0.44,1,2,1,48.23,24.92,1.84,0.17,0.8,0.87,2.04,1.14,-1.2,9.27,0.0626,Very soluble,-0.25,83.2,0.561,Very soluble,-2.93,0.173,0.00116,Soluble,High,Yes,No,No,No,No,No,No,-7.08,0,1,0,0,1,0.55
2329,"Cinchonidine; (8alpha,9R)-Cinchonan-9-ol",294.39,C19H22N2O,22,10,0.42,3,3,1,93.24,36.36,2.76,2.68,2.46,2.59,3.08,2.71,-3.49,0.0948,0.000322,Soluble,-3.1,0.236,0.000802,Soluble,-4.2,0.0188,6.38e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.19,0,0,0,0,0,0.55
2356,"Polyneuridine aldehyde",350.41,C21H22N2O3,26,9,0.43,3,4,1,102.33,62.4,2.64,1.89,2.07,2.05,3.4,2.41,-3.26,0.192,0.000548,Soluble,-2.82,0.527,0.0015,Soluble,-4.53,0.0103,2.95e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,Yes,-7.1,0,0,0,0,0,0.55
2357,"16-Epivellosimine",292.37,C19H20N2O,22,9,0.42,1,2,1,91.69,36.1,2.35,1.98,2.53,2.55,3.46,2.57,-3.14,0.213,0.00073,Soluble,-2.36,1.26,0.00433,Soluble,-4.27,0.0158,5.41e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.68,0,0,0,0,0,0.55
2358,"Vellosimine",292.37,C19H20N2O,22,9,0.42,1,2,1,91.69,36.1,2.35,1.98,2.53,2.55,3.46,2.57,-3.14,0.213,0.00073,Soluble,-2.36,1.26,0.00433,Soluble,-4.27,0.0158,5.41e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.68,0,0,0,0,0,0.55
2359,"10-Deoxysarpagine; Sarpagan-17-ol",294.39,C19H22N2O,22,9,0.47,1,2,2,92.65,39.26,2.52,2.09,2.32,2.63,3.15,2.54,-3.22,0.178,0.000604,Soluble,-2.54,0.84,0.00285,Soluble,-4.15,0.021,7.13e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.61,0,0,0,0,0,0.55
2361,"3',4'-Anhydrovinblastine",792.96,C46H56N4O8,58,15,0.54,10,10,2,230.85,133.87,4.91,4.23,3.65,3.03,5.2,4.2,-6.95,8.84e-05,1.12e-07,Poorly soluble,-6.75,0.00014,1.77e-07,Poorly soluble,-8.83,1.18e-06,1.49e-09,Poorly soluble,Low,No,Yes,No,No,No,No,Yes,-8.13,2,3,0,1,2,0.17
2362,"19-Hydroxytabersonine",352.43,C21H24N2O3,26,6,0.48,3,4,2,105.62,61.8,2.99,2.23,1.24,2.21,2.13,2.16,-3.4,0.139,0.000396,Soluble,-3.16,0.242,0.000687,Soluble,-3.97,0.0377,0.000107,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.87,0,0,0,0,0,0.55
2363,"16-Hydroxytabersonine",352.43,C21H24N2O3,26,6,0.48,3,4,2,106.48,61.8,2.94,3.02,1.97,2.48,2.43,2.57,-3.9,0.0443,0.000126,Soluble,-3.98,0.0367,0.000104,Soluble,-4.33,0.0166,4.7e-05,Moderately soluble,High,Yes,Yes,No,No,Yes,Yes,Yes,-6.31,0,0,0,0,0,0.55
2368,"16-Methoxytabersonine",366.45,C22H26N2O3,27,6,0.5,4,4,1,110.95,50.8,3.67,3.34,2.28,2.7,2.97,2.99,-4.12,0.028,7.64e-05,Moderately soluble,-4.08,0.0302,8.24e-05,Moderately soluble,-5.02,0.0035,9.55e-06,Moderately soluble,High,Yes,Yes,No,Yes,Yes,Yes,Yes,-6.16,0,0,0,0,0,0.55
2369,"Lochnericine",352.43,C21H24N2O3,26,6,0.57,3,4,1,103.9,54.1,3.13,2.53,1.48,2.29,2.77,2.44,-3.59,0.0902,0.000256,Soluble,-3.31,0.172,0.000487,Soluble,-4.64,0.00802,2.28e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,Yes,-6.65,0,0,0,0,0,0.55
2370,"Horhammericine",368.43,C21H24N2O4,27,6,0.57,3,5,2,105.06,74.33,2.69,1.38,0.45,1.48,1.98,1.6,-2.96,0.404,0.0011,Soluble,-2.54,1.05,0.00286,Soluble,-3.7,0.0735,0.0002,Soluble,High,No,Yes,No,No,No,Yes,No,-7.57,0,0,0,0,0,0.55
2371,"Dialdehyde",368.43,C21H24N2O4,27,9,0.33,8,5,3,107.82,91.42,2.5,2.55,2.27,1.16,3.9,2.48,-3.45,0.131,0.000355,Soluble,-4.12,0.0281,7.64e-05,Moderately soluble,-4.37,0.0157,4.27e-05,Moderately soluble,High,No,Yes,Yes,No,Yes,No,No,-6.74,0,0,0,0,0,0.56
2372,"4,21-Dehydrocorynantheine aldehyde",351.42,C21H23N2O3,26,9,0.33,4,3,2,106.86,65.33,-1.24,2.68,2.58,1.98,2.64,1.73,-3.7,0.0702,0.0002,Soluble,-3.7,0.0694,0.000198,Soluble,-4.35,0.0158,4.51e-05,Moderately soluble,High,Yes,Yes,No,No,No,No,No,-6.54,0,0,0,0,0,0.56
2373,"Cathenamine",350.41,C21H22N2O3,26,9,0.38,2,3,1,103,54.56,3.22,2.43,2.74,2.05,2.77,2.64,-3.67,0.0753,0.000215,Soluble,-3.22,0.212,0.000605,Soluble,-4.36,0.0152,4.33e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,Yes,Yes,Yes,-6.71,0,0,0,0,0,0.56
2374,"19-epi-Cathenamine",350.41,C21H22N2O3,26,9,0.38,2,3,1,103,54.56,3.13,2.43,2.74,2.05,2.77,2.62,-3.67,0.0753,0.000215,Soluble,-3.22,0.212,0.000605,Soluble,-4.36,0.0152,4.33e-05,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,Yes,-6.71,0,0,0,0,0,0.56
2375,"Tetrahydroalstonine",352.43,C21H24N2O3,26,9,0.48,2,4,1,103.47,54.56,3.08,2.75,2.47,2.13,2.78,2.64,-3.88,0.0463,0.000131,Soluble,-3.55,0.0992,0.000281,Soluble,-4.38,0.0147,4.16e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.5,0,0,0,0,0,0.56
2376,"19-epi-Ajmalicine",352.43,C21H24N2O3,26,9,0.48,2,4,1,103.47,54.56,3.2,2.75,2.47,2.13,2.78,2.67,-3.88,0.0463,0.000131,Soluble,-3.55,0.0992,0.000281,Soluble,-4.38,0.0147,4.16e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.5,0,0,0,0,0,0.56
2377,"Stemmadenine",354.44,C21H26N2O3,26,9,0.48,3,4,2,105.55,65.56,2.54,1.8,2.01,2.13,3.5,2.39,-3.23,0.209,0.000589,Soluble,-2.8,0.567,0.0016,Soluble,-4.88,0.0047,1.33e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-7.18,0,0,0,0,0,0.55
2379,"Minovincinine",354.44,C21H26N2O3,26,6,0.57,3,4,2,106.09,61.8,3.12,2.34,1.46,2.29,2.54,2.35,-3.48,0.116,0.000328,Soluble,-3.28,0.187,0.000528,Soluble,-4.44,0.0129,3.65e-05,Moderately soluble,High,Yes,Yes,No,No,No,Yes,No,-6.8,0,0,0,0,0,0.55
2380,"Echitovenine",396.48,C23H28N2O4,29,6,0.57,5,5,1,115.83,67.87,3.55,2.91,2.03,2.64,3.02,2.83,-3.95,0.044,0.000111,Soluble,-4,0.04,0.000101,Soluble,-5.06,0.00348,8.77e-06,Moderately soluble,High,Yes,No,No,No,No,Yes,Yes,-6.65,0,0,0,0,0,0.55
2381,"Vinorine",334.41,C21H22N2O2,25,6,0.52,2,4,0,103.37,41.9,2.91,1.95,2.23,3.04,3.31,2.69,-3.19,0.217,0.000649,Soluble,-2.45,1.17,0.00351,Soluble,-4.1,0.0265,7.93e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,Yes,-6.96,0,0,0,0,0,0.55
2382,"1,2-Dihydrovomilenine; 2-beta-(R)-1,2-Dihydrovomilenine",352.43,C21H24N2O3,26,6,0.57,2,4,2,104.24,61.8,2.3,2,1.07,2.7,1.34,1.88,-3.32,0.167,0.000474,Soluble,-2.92,0.419,0.00119,Soluble,-3.07,0.299,0.000847,Soluble,High,Yes,Yes,No,No,No,Yes,No,-7.03,0,0,0,0,0,0.55
2383,"17-O-Acetylnorajmaline",354.44,C21H26N2O3,26,6,0.67,3,4,2,104.71,61.8,2.62,2.25,1.15,2.78,1.24,2.01,-3.43,0.132,0.000373,Soluble,-3.18,0.232,0.000655,Soluble,-3.21,0.216,0.00061,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.86,0,0,0,0,0,0.55
2384,"Norajmaline",312.41,C19H24N2O2,23,6,0.68,1,3,3,94.97,55.73,2.06,1.67,0.58,2.44,0.8,1.51,-2.96,0.346,0.00111,Soluble,-2.45,1.1,0.00351,Soluble,-2.59,0.805,0.00258,Soluble,High,No,Yes,No,No,No,Yes,No,-7.02,0,0,0,0,0,0.55
2385,"Lochnerinine",382.45,C22H26N2O4,28,6,0.59,4,5,1,110.39,63.33,3.49,2.5,1.49,1.97,2.82,2.45,-3.68,0.0798,0.000209,Soluble,-3.48,0.128,0.000335,Soluble,-4.75,0.00683,1.79e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,Yes,-6.86,0,0,0,0,0,0.55
2386,"Demethylalangiside",491.49,C24H29NO10,35,6,0.54,4,10,6,122.84,169.38,2.11,-0.46,-1.3,-1.18,-1.25,-0.42,-2.46,1.7,0.00347,Soluble,-2.63,1.15,0.00234,Soluble,0.09,605,1.23,Soluble,Low,No,Yes,No,No,No,No,No,-9.62,2,2,1,1,2,0.11
2387,"Demethylisoalangiside",491.49,C24H29NO10,35,6,0.54,4,10,6,122.84,169.38,1.51,-0.46,-1.3,-1.18,-1.25,-0.54,-2.46,1.7,0.00347,Soluble,-2.63,1.15,0.00234,Soluble,0.09,605,1.23,Soluble,Low,No,Yes,No,No,No,No,No,-9.62,2,2,1,1,2,0.11
2388,"Protoemetine",317.42,C19H27NO3,23,6,0.63,5,4,0,95.4,38.77,3.29,2.74,2.53,2.21,3.43,2.84,-3.4,0.127,0.000401,Soluble,-3.21,0.196,0.000618,Soluble,-4.36,0.0138,4.35e-05,Moderately soluble,High,Yes,No,No,No,No,Yes,No,-6.29,0,0,0,0,0,0.55
2389,"Deoxytubulosine",459.62,C29H37N3O2,34,15,0.52,5,4,2,145.92,49.52,4.33,4.96,4,3.43,5.37,4.42,-5.81,0.00071,1.55e-06,Moderately soluble,-5.74,0.00084,1.83e-06,Moderately soluble,-8.35,2.04e-06,4.44e-09,Poorly soluble,High,Yes,Yes,No,No,No,No,No,-5.58,0,2,0,0,0,0.55
2390,"(R)-Canadine",339.39,C20H21NO4,25,12,0.4,2,5,0,97.07,40.16,3.63,3.11,2.23,2.38,3.52,2.97,-4.13,0.0254,7.47e-05,Moderately soluble,-3.62,0.0811,0.000239,Soluble,-5.38,0.00142,4.2e-06,Moderately soluble,High,Yes,Yes,Yes,Yes,No,Yes,Yes,-6.16,0,0,0,0,0,0.55
2455,"Crinine",271.31,C16H17NO3,20,6,0.5,0,4,1,77.13,41.93,2.57,1.71,1.03,1.91,1.78,1.8,-2.82,0.409,0.00151,Soluble,-2.21,1.69,0.00622,Soluble,-2.46,0.939,0.00346,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.74,0,0,0,0,0,0.55
2456,"Norgalanthamine; N-Demethylgalanthamine",273.33,C16H19NO3,20,6,0.5,1,4,2,79.15,50.72,2.49,1.37,0.98,1.5,2.11,1.69,-2.55,0.764,0.00279,Soluble,-2.04,2.5,0.00916,Soluble,-3.29,0.14,0.000512,Soluble,High,Yes,Yes,No,No,No,Yes,No,-6.99,0,0,0,0,0,0.55
2457,"Tazettine; Sekisanin",331.36,C18H21NO5,24,6,0.56,1,6,1,88.95,60.39,3.07,1.04,0.63,1.15,1.45,1.47,-2.67,0.711,0.00214,Soluble,-1.9,4.19,0.0126,Very soluble,-2.68,0.696,0.0021,Soluble,High,No,No,No,No,No,Yes,No,-7.58,0,0,0,0,0,0.55
2462,"Chelerythrine",348.37,C21H18NO4,26,18,0.19,2,4,0,101.6,40.8,0.22,4.58,3.72,2.53,4.08,3.02,-5.27,0.00189,5.42e-06,Moderately soluble,-5.16,0.00241,6.91e-06,Moderately soluble,-6.59,9.02e-05,2.59e-07,Poorly soluble,High,Yes,Yes,Yes,Yes,Yes,No,Yes,-5.17,0,0,0,0,0,0.55
2463,"Chelidonine",353.37,C20H19NO5,26,12,0.4,0,6,1,96.12,60.39,3.28,2.16,1.47,1.98,2.47,2.27,-3.73,0.0653,0.000185,Soluble,-3.06,0.307,0.000869,Soluble,-4.22,0.0214,6.07e-05,Moderately soluble,High,Yes,No,Yes,Yes,No,Yes,Yes,-6.92,0,0,0,0,0,0.55
2471,"Dioncophylline A",377.48,C24H27NO3,28,16,0.33,3,4,2,118.31,50.72,3.93,4.99,4.43,3.21,5.27,4.37,-5.55,0.00107,2.83e-06,Moderately soluble,-5.79,0.000606,1.61e-06,Moderately soluble,-7.79,6.08e-06,1.61e-08,Poorly soluble,High,Yes,Yes,No,Yes,No,Yes,Yes,-5.06,0,0,0,0,0,0.55
2472,"Dioncophylline C",363.45,C23H25NO3,27,16,0.3,2,4,3,113.84,61.72,3.32,4.66,4.13,3,4.72,3.97,-5.34,0.00168,4.62e-06,Moderately soluble,-5.68,0.000754,2.07e-06,Moderately soluble,-7.1,2.88e-05,7.93e-08,Poorly soluble,High,Yes,Yes,No,Yes,No,Yes,Yes,-5.21,0,0,0,0,0,0.55
2473,"Korupensamine A",379.45,C23H25NO4,28,16,0.3,2,5,4,115.87,81.95,3.44,4.31,3.83,2.44,4.24,3.65,-5.2,0.0024,6.33e-06,Moderately soluble,-5.74,0.000683,1.8e-06,Moderately soluble,-6.51,0.000116,3.06e-07,Poorly soluble,High,No,Yes,No,Yes,No,No,No,-5.55,0,0,0,0,0,0.55
2474,"Dioncopeltine A; Triphyopeltine",379.45,C23H25NO4,28,16,0.3,3,5,4,115.01,81.95,3.4,3.41,3.16,2.17,4.11,3.25,-4.57,0.0103,2.72e-05,Moderately soluble,-4.81,0.00587,1.55e-05,Moderately soluble,-6.53,0.000111,2.94e-07,Poorly soluble,High,No,Yes,No,Yes,No,Yes,No,-6.19,0,0,0,0,0,0.55
2475,"Ancistrotectorine",421.53,C26H31NO4,31,16,0.38,4,5,1,129.71,51.16,4.31,5.43,4.78,3.06,5.29,4.58,-5.99,0.000429,1.02e-06,Moderately soluble,-6.26,0.000232,5.49e-07,Poorly soluble,-7.55,1.17e-05,2.79e-08,Poorly soluble,High,Yes,Yes,No,No,No,No,No,-5.02,0,0,0,0,1,0.55
2476,"Trachelanthamidine",141.21,C8H15NO,10,0,1,1,2,1,44.31,23.47,1.88,0.52,0.08,0.9,0.89,0.85,-0.98,14.9,0.105,Very soluble,-0.58,36.8,0.261,Very soluble,-0.5,44.9,0.318,Soluble,High,No,No,No,No,No,No,No,-6.79,0,1,0,0,1,0.55
2477,"Ecgonine methyl ester; Methyl ecgonine",199.25,C10H17NO3,14,0,0.9,2,4,1,55.21,49.77,2.29,0.62,-0.38,0.46,0.01,0.6,-1.33,9.24,0.0464,Very soluble,-1.24,11.5,0.0576,Very soluble,-0.13,149,0.746,Soluble,High,No,No,No,No,No,No,No,-7.08,0,0,0,0,1,0.55
2478,"Pseudoecgonine",185.22,C9H15NO3,13,0,0.89,1,4,2,50.89,60.77,1.22,-1.8,-0.47,0.15,-0.48,-0.28,0.21,302,1.63,Highly soluble,1.04,2030,11,Highly soluble,0.58,704,3.8,Soluble,High,No,No,No,No,No,No,No,-8.71,0,1,0,0,1,0.55
2479,"Pseudoecgonyl-CoA",934.74,C30H49N8O18P3S,60,9,0.73,23,22,10,209.91,441.83,-2.16,-7.23,-2.19,-4.84,-5.09,-4.3,0.33,1980,2.12,Highly soluble,-1.33,44,0.0471,Very soluble,0.82,6250,6.68,Soluble,Low,No,Yes,No,No,No,No,No,-17.14,3,4,2,1,6,0.11
2480,"Acetyltropine; 3-Acetyltropine",183.25,C10H17NO2,13,0,0.9,2,3,0,54.05,29.54,2.1,1.33,0.79,1.31,0.91,1.29,-1.68,3.81,0.0208,Very soluble,-1.55,5.14,0.0281,Very soluble,-0.93,21.6,0.118,Soluble,High,Yes,No,No,No,No,No,No,-6.47,0,0,0,0,1,0.55
2481,"Acetylpseudotropine",183.25,C10H17NO2,13,0,0.9,2,3,0,54.05,29.54,2.22,1.33,0.79,1.31,0.91,1.31,-1.68,3.81,0.0208,Very soluble,-1.55,5.14,0.0281,Very soluble,-0.93,21.6,0.118,Soluble,High,Yes,No,No,No,No,No,No,-6.47,0,0,0,0,1,0.55
2505,"Nicotinic acid adenine dinucleotide phosphate; Nicotinate-adenine dinucleotide phosphate; NAADP",745.4,C21H28N6O18P3,48,15,0.48,13,21,9,150.73,388.43,-6.63,-6.37,-2.94,-4.68,-7.33,-5.59,0.18,1120,1.51,Highly soluble,-1.1,59.5,0.0798,Very soluble,3.18,1120000,1510,Soluble,Low,No,Yes,No,No,No,No,No,-15.37,3,4,2,1,5,0.11
2509,"Dihydro-beta-erythroidine",275.34,C16H21NO3,20,0,0.69,1,4,0,78.84,38.77,2.71,-0.01,1.43,1.87,2.17,1.63,-1.47,9.23,0.0335,Very soluble,-0.35,122,0.442,Very soluble,-2.61,0.677,0.00246,Soluble,High,Yes,Yes,No,No,No,No,No,-7.99,0,0,0,0,0,0.55
2510,"1,7-Dimethylxanthine; Paraxanthine",180.16,C7H8N4O2,13,9,0.29,0,3,1,47.14,72.68,1.31,-0.22,-1.04,-0.12,0.12,0.01,-1.33,8.41,0.0467,Very soluble,-0.85,25.5,0.142,Very soluble,-1.1,14.2,0.0789,Soluble,High,No,No,No,No,No,No,No,-7.56,0,1,0,0,1,0.55
2511,"(+)-Hydrastine; (+)-beta-Hydrastine",383.39,C21H21NO6,28,12,0.38,3,7,0,103.38,66.46,3.04,2.74,1.84,2,3.14,2.55,-4.06,0.0332,8.66e-05,Moderately soluble,-3.79,0.0622,0.000162,Soluble,-5.13,0.00283,7.38e-06,Moderately soluble,High,Yes,No,No,Yes,Yes,Yes,Yes,-6.69,0,0,0,0,0,0.55
2534,"Corydaline; (+)-Corydaline",369.45,C22H27NO4,27,12,0.45,4,5,0,108.8,40.16,3.84,3.57,3.08,2.42,3.86,3.35,-4.44,0.0133,3.59e-05,Moderately soluble,-4.1,0.0294,7.96e-05,Moderately soluble,-6.01,0.000357,9.66e-07,Poorly soluble,High,Yes,No,No,No,No,Yes,Yes,-6.02,0,0,0,0,0,0.55
